MP	Filename	All_tokens	Word_tokens
TonyMarlow	19920122a303_1.txt	90	83
TonyMarlow	19920122a334_0.txt	84	75
TonyMarlow	19920122a334_2.txt	2	2
TonyMarlow	19920129a946_2.txt	2	2
TonyMarlow	19920129a946_5.txt	100	83
TonyMarlow	19920130a1089_7.txt	50	46
TonyMarlow	19920204a125_0.txt	53	49
TonyMarlow	19920204a230_5.txt	161	147
TonyMarlow	19920204a231_2.txt	15	15
TonyMarlow	19920204a231_4.txt	112	98
TonyMarlow	19920204a234_2.txt	189	167
TonyMarlow	19920204a243_1.txt	48	42
TonyMarlow	19920204a250_1.txt	11	9
TonyMarlow	19920204a250_3.txt	68	62
TonyMarlow	19920204a251_12.txt	43	36
TonyMarlow	19920204a252_0.txt	82	72
TonyMarlow	19920204a252_2.txt	36	33
TonyMarlow	19920218a182_9.txt	80	67
TonyMarlow	19920218a187_4.txt	136	119
TonyMarlow	19920218a198_1.txt	8	6
TonyMarlow	19920218a199_10.txt	123	112
TonyMarlow	19920218a199_8.txt	8	6
TonyMarlow	19920218a270_0.txt	50	47
TonyMarlow	19920219a349_0.txt	2	2
TonyMarlow	19920219a350_1.txt	2	2
TonyMarlow	19920219a351_0.txt	43	38
TonyMarlow	19920219a418_3.txt	45	39
TonyMarlow	19920226a949_16.txt	83	77
TonyMarlow	19920226a986_0.txt	8	6
TonyMarlow	19920226a986_7.txt	2	2
TonyMarlow	19920226a987_3.txt	2	2
TonyMarlow	19920226a987_5.txt	8	6
TonyMarlow	19920226a993_2.txt	135	121
TonyMarlow	19920226a996_1.txt	2	2
TonyMarlow	19920226a997_1.txt	94	83
TonyMarlow	19920304a339_2.txt	56	47
TonyMarlow	19920305a449_5.txt	81	72
TonyMarlow	19920310a768_1.txt	27	23
TonyMarlow	19920312a986_3.txt	106	97
TonyMarlow	19920506a112_0.txt	154	139
TonyMarlow	19920506a113_1.txt	8	6
TonyMarlow	19920506a113_3.txt	8	6
TonyMarlow	19920512a497_1.txt	126	119
TonyMarlow	19920512a497_3.txt	126	111
TonyMarlow	19920513a619_1.txt	384	346
TonyMarlow	19920514a753_0.txt	138	126
TonyMarlow	19920603a835_1.txt	68	58
TonyMarlow	19920616a772_9.txt	36	35
TonyMarlow	19920629a593_4.txt	87	81
TonyMarlow	19920630a713_4.txt	196	178
TonyMarlow	19920701a852_1.txt	112	103
TonyMarlow	19920707a235_0.txt	523	465
TonyMarlow	19920707a236_1.txt	528	474
TonyMarlow	19920707a259_4.txt	28	26
TonyMarlow	19920707a260_3.txt	14	12
TonyMarlow	19920707a260_5.txt	48	42
TonyMarlow	19920707a263_0.txt	95	86
TonyMarlow	19920708a320_6.txt	29	26
TonyMarlow	19920713a823_3.txt	84	77
TonyMarlow	19920713a831_5.txt	28	23
TonyMarlow	19920713a832_1.txt	80	71
TonyMarlow	19920713a838_0.txt	94	85
TonyMarlow	19920713a842_0.txt	2	2
TonyMarlow	19920713a842_4.txt	57	47
TonyMarlow	19920715a1121_8.txt	90	76
TonyMarlow	19920715a1148_3.txt	133	118
TonyMarlow	19920924a31_3.txt	2	2
TonyMarlow	19920924a33_0.txt	2	2
TonyMarlow	19921020a328_4.txt	100	90
TonyMarlow	19921026a785_2.txt	330	280
TonyMarlow	19921104a289_1.txt	68	55
TonyMarlow	19921104a311_3.txt	51	37
TonyMarlow	19921111a895_5.txt	157	132
TonyMarlow	19921111a896_1.txt	7	6
TonyMarlow	19921111a896_3.txt	83	74
TonyMarlow	19921111a896_5.txt	62	57
TonyMarlow	19921118a309_0.txt	21	17
TonyMarlow	19921119a399_2.txt	65	61
TonyMarlow	19921125a855_3.txt	92	84
TonyMarlow	19921202a286_3.txt	182	163
TonyMarlow	19921207a593_3.txt	121	109
TonyMarlow	19921207a593_5.txt	77	68
TonyMarlow	19921208a701_0.txt	74	66
TonyMarlow	19921208a708_2.txt	10	9
TonyMarlow	19921209a827_14.txt	32	30
VirginiaBottomley	19900111a1181_0.txt	751	668
VirginiaBottomley	19900111a1182_1.txt	142	124
VirginiaBottomley	19900111a1182_3.txt	361	315
VirginiaBottomley	19900111a1183_1.txt	237	213
VirginiaBottomley	19900111a1183_3.txt	375	334
VirginiaBottomley	19900123a723_19.txt	26	23
VirginiaBottomley	19900123a724_0.txt	106	93
VirginiaBottomley	19900123a724_2.txt	113	106
VirginiaBottomley	19900123a724_4.txt	123	111
VirginiaBottomley	19900123a725_0.txt	69	62
VirginiaBottomley	19900123a725_2.txt	105	93
VirginiaBottomley	19900123a730_0.txt	54	51
VirginiaBottomley	19900123a730_2.txt	63	58
VirginiaBottomley	19900123a730_4.txt	85	79
VirginiaBottomley	19900123a734_5.txt	50	46
VirginiaBottomley	19900123a734_7.txt	104	98
VirginiaBottomley	19900130a285_0.txt	870	803
VirginiaBottomley	19900130a287_1.txt	1317	1218
VirginiaBottomley	19900220a764_1.txt	44	40
VirginiaBottomley	19900220a764_3.txt	51	46
VirginiaBottomley	19900220a764_5.txt	110	101
VirginiaBottomley	19900220a764_7.txt	79	71
VirginiaBottomley	19900220a765_0.txt	89	82
VirginiaBottomley	19900220a771_0.txt	27	26
VirginiaBottomley	19900220a771_2.txt	69	62
VirginiaBottomley	19900220a771_4.txt	58	54
VirginiaBottomley	19900220a771_6.txt	111	105
VirginiaBottomley	19900220a771_8.txt	62	57
VirginiaBottomley	19900220a772_1.txt	38	36
VirginiaBottomley	19900220a772_3.txt	91	83
VirginiaBottomley	19900220a772_5.txt	44	41
VirginiaBottomley	19900301a489_0.txt	1401	1277
VirginiaBottomley	19900314a535_0.txt	734	637
VirginiaBottomley	19900314a536_1.txt	737	669
VirginiaBottomley	19900320a1004_0.txt	70	67
VirginiaBottomley	19900320a1004_2.txt	74	70
VirginiaBottomley	19900320a1004_4.txt	45	42
VirginiaBottomley	19900320a1004_6.txt	80	75
VirginiaBottomley	19900320a1005_0.txt	39	36
VirginiaBottomley	19900320a1005_3.txt	45	42
VirginiaBottomley	19900320a1005_5.txt	48	44
VirginiaBottomley	19900320a1006_0.txt	21	20
VirginiaBottomley	19900320a1006_2.txt	44	39
VirginiaBottomley	19900320a994_4.txt	59	56
VirginiaBottomley	19900320a994_6.txt	107	99
VirginiaBottomley	19900320a995_1.txt	98	90
VirginiaBottomley	19900320a996_6.txt	71	67
VirginiaBottomley	19900320a997_1.txt	63	58
VirginiaBottomley	19900320a997_3.txt	78	72
VirginiaBottomley	19900405a1380_0.txt	244	222
VirginiaBottomley	19900405a1380_2.txt	377	342
VirginiaBottomley	19900405a1381_1.txt	431	394
VirginiaBottomley	19900405a1382_1.txt	590	535
VirginiaBottomley	19900501a881_3.txt	44	42
VirginiaBottomley	19900501a881_5.txt	68	62
VirginiaBottomley	19900501a881_7.txt	75	67
VirginiaBottomley	19900501a882_0.txt	103	94
VirginiaBottomley	19900501a882_2.txt	93	82
VirginiaBottomley	19900501a884_9.txt	24	21
VirginiaBottomley	19900501a885_1.txt	45	43
VirginiaBottomley	19900501a885_3.txt	100	90
VirginiaBottomley	19900501a885_5.txt	107	98
VirginiaBottomley	19900501a885_8.txt	56	51
VirginiaBottomley	19900501a886_1.txt	75	63
VirginiaBottomley	19900501a886_3.txt	65	57
VirginiaBottomley	19900501a891_8.txt	27	24
VirginiaBottomley	19900501a892_0.txt	56	50
VirginiaBottomley	19900605a494_7.txt	24	21
VirginiaBottomley	19900605a495_0.txt	114	102
VirginiaBottomley	19900605a495_2.txt	90	81
VirginiaBottomley	19900605a503_10.txt	89	82
VirginiaBottomley	19900605a503_4.txt	48	44
VirginiaBottomley	19900605a503_6.txt	68	60
VirginiaBottomley	19900605a503_8.txt	75	66
VirginiaBottomley	19900605a504_2.txt	22	20
VirginiaBottomley	19900605a504_4.txt	91	85
VirginiaBottomley	19900606a678_0.txt	1001	906
VirginiaBottomley	19900606a680_1.txt	9	8
VirginiaBottomley	19900606a680_3.txt	471	429
VirginiaBottomley	19900606a695_0.txt	770	703
VirginiaBottomley	19900606a696_1.txt	353	323
VirginiaBottomley	19900606a697_1.txt	341	313
VirginiaBottomley	19900606a698_1.txt	235	213
VirginiaBottomley	19900606a699_0.txt	215	190
VirginiaBottomley	19900606a699_2.txt	2308	2127
VirginiaBottomley	19900621a1159_0.txt	1712	1532
VirginiaBottomley	19900627a330_0.txt	343	308
VirginiaBottomley	19900627a331_1.txt	128	116
VirginiaBottomley	19900627a331_3.txt	71	64
VirginiaBottomley	19900627a331_5.txt	380	342
VirginiaBottomley	19900627a332_1.txt	468	426
VirginiaBottomley	19900627a333_1.txt	261	238
VirginiaBottomley	19900627a385_6.txt	18	16
VirginiaBottomley	19900627a385_8.txt	427	395
VirginiaBottomley	19900627a437_0.txt	867	787
VirginiaBottomley	19900627a438_1.txt	738	669
VirginiaBottomley	19900627a440_1.txt	130	119
VirginiaBottomley	19900703a843_0.txt	18	16
VirginiaBottomley	19900703a843_2.txt	22	18
VirginiaBottomley	19900703a843_4.txt	89	81
VirginiaBottomley	19900703a843_6.txt	99	90
VirginiaBottomley	19900703a844_11.txt	87	79
VirginiaBottomley	19900703a844_9.txt	15	14
VirginiaBottomley	19900703a846_3.txt	38	36
VirginiaBottomley	19900703a846_5.txt	96	89
VirginiaBottomley	19900703a846_7.txt	120	110
VirginiaBottomley	19900703a847_1.txt	160	148
VirginiaBottomley	19900703a847_3.txt	65	58
VirginiaBottomley	19900703a848_0.txt	97	90
VirginiaBottomley	19900703a848_4.txt	40	38
VirginiaBottomley	19900703a848_6.txt	115	106
VirginiaBottomley	19900703a849_0.txt	154	138
VirginiaBottomley	19900703a849_2.txt	125	111
VirginiaBottomley	19900703a849_4.txt	184	166
VirginiaBottomley	19900703a850_1.txt	150	136
VirginiaBottomley	19900703a850_3.txt	151	135
VirginiaBottomley	19900703a852_7.txt	20	19
VirginiaBottomley	19900703a853_0.txt	89	81
VirginiaBottomley	19900703a853_10.txt	35	31
VirginiaBottomley	19900703a853_2.txt	126	116
VirginiaBottomley	19900703a854_6.txt	79	71
VirginiaBottomley	19900718a1052_0.txt	1322	1201
VirginiaBottomley	19900720a1330_3.txt	3	2
VirginiaBottomley	19900720a1336_0.txt	5601	5092
VirginiaBottomley	19901016a1038_9.txt	84	78
VirginiaBottomley	19901016a1039_1.txt	95	89
VirginiaBottomley	19901016a1039_3.txt	101	91
VirginiaBottomley	19901016a1039_5.txt	57	51
VirginiaBottomley	19901016a1040_1.txt	89	81
VirginiaBottomley	19901016a1040_3.txt	108	102
VirginiaBottomley	19901016a1040_5.txt	103	90
VirginiaBottomley	19901016a1041_0.txt	68	62
VirginiaBottomley	19901016a1041_2.txt	151	137
VirginiaBottomley	19901016a1041_5.txt	33	31
VirginiaBottomley	19901016a1041_7.txt	143	130
VirginiaBottomley	19901016a1042_1.txt	95	87
VirginiaBottomley	19901016a1042_3.txt	231	209
VirginiaBottomley	19901016a1043_1.txt	124	116
VirginiaBottomley	19901016a1043_6.txt	22	21
VirginiaBottomley	19901016a1043_8.txt	155	136
VirginiaBottomley	19901016a1044_1.txt	146	132
VirginiaBottomley	19901016a1046_11.txt	110	96
VirginiaBottomley	19901016a1046_9.txt	43	41
VirginiaBottomley	19901016a1047_1.txt	119	107
VirginiaBottomley	19901016a1047_3.txt	107	96
VirginiaBottomley	19901016a1047_5.txt	156	140
VirginiaBottomley	19901016a1048_1.txt	123	109
VirginiaBottomley	19901120a121_14.txt	30	27
VirginiaBottomley	19901120a121_16.txt	99	92
VirginiaBottomley	19901120a121_18.txt	84	75
VirginiaBottomley	19901120a122_1.txt	107	99
VirginiaBottomley	19901120a126_10.txt	102	96
VirginiaBottomley	19901120a126_2.txt	42	38
VirginiaBottomley	19901120a126_4.txt	110	101
VirginiaBottomley	19901120a127_1.txt	159	147
VirginiaBottomley	19901120a131_2.txt	53	49
VirginiaBottomley	19901120a131_4.txt	220	186
VirginiaBottomley	19901120a132_0.txt	143	127
VirginiaBottomley	19901120a132_2.txt	75	69
VirginiaBottomley	19901120a132_5.txt	43	40
VirginiaBottomley	19901120a132_7.txt	106	92
VirginiaBottomley	19901120a133_2.txt	104	93
VirginiaBottomley	19901120a133_4.txt	103	93
VirginiaBottomley	19901120a133_7.txt	37	34
VirginiaBottomley	19901120a134_0.txt	112	104
VirginiaBottomley	19901218a138_2.txt	34	32
VirginiaBottomley	19901218a138_4.txt	95	88
VirginiaBottomley	19901218a138_6.txt	153	140
VirginiaBottomley	19901218a143_9.txt	56	50
VirginiaBottomley	19901218a144_1.txt	59	52
VirginiaBottomley	19901218a144_3.txt	116	109
VirginiaBottomley	19901218a144_5.txt	155	143
VirginiaBottomley	19901218a149_6.txt	26	24
VirginiaBottomley	19901218a149_8.txt	121	112
VirginiaBottomley	19901218a150_2.txt	14	13
VirginiaBottomley	19901218a150_5.txt	44	42
VirginiaBottomley	19901218a150_7.txt	137	125
VirginiaBottomley	19910116a902_0.txt	376	349
VirginiaBottomley	19910116a902_2.txt	1048	937
VirginiaBottomley	19910205a148_4.txt	42	40
VirginiaBottomley	19910205a148_6.txt	119	111
VirginiaBottomley	19910205a149_1.txt	139	125
VirginiaBottomley	19910205a150_6.txt	39	36
VirginiaBottomley	19910205a151_0.txt	86	75
VirginiaBottomley	19910205a151_2.txt	119	102
VirginiaBottomley	19910205a152_2.txt	27	24
VirginiaBottomley	19910205a152_4.txt	115	104
VirginiaBottomley	19910205a152_6.txt	104	95
VirginiaBottomley	19910205a152_9.txt	41	39
VirginiaBottomley	19910205a153_0.txt	106	98
VirginiaBottomley	19910205a153_2.txt	123	114
VirginiaBottomley	19910205a153_4.txt	85	80
VirginiaBottomley	19910205a154_4.txt	38	36
VirginiaBottomley	19910205a154_6.txt	75	65
VirginiaBottomley	19910205a154_8.txt	95	88
VirginiaBottomley	19910205a155_2.txt	40	36
VirginiaBottomley	19910205a155_4.txt	137	124
VirginiaBottomley	19910205a155_6.txt	96	86
VirginiaBottomley	19910208a591_0.txt	1931	1762
VirginiaBottomley	19910208a594_1.txt	534	488
VirginiaBottomley	19910305a120_7.txt	31	27
VirginiaBottomley	19910305a120_9.txt	41	37
VirginiaBottomley	19910305a121_1.txt	77	71
VirginiaBottomley	19910305a121_3.txt	80	69
VirginiaBottomley	19910305a121_5.txt	98	91
VirginiaBottomley	19910305a127_6.txt	25	24
VirginiaBottomley	19910305a127_8.txt	107	99
VirginiaBottomley	19910305a128_1.txt	181	169
VirginiaBottomley	19910305a128_3.txt	128	119
VirginiaBottomley	19910305a128_5.txt	128	120
VirginiaBottomley	19910305a129_1.txt	99	90
VirginiaBottomley	19910305a129_3.txt	168	148
VirginiaBottomley	19910305a130_7.txt	44	39
VirginiaBottomley	19910305a130_9.txt	105	93
VirginiaBottomley	19910305a131_1.txt	82	74
VirginiaBottomley	19910416a145_11.txt	80	73
VirginiaBottomley	19910416a145_7.txt	36	35
VirginiaBottomley	19910416a145_9.txt	71	67
VirginiaBottomley	19910416a146_0.txt	100	90
VirginiaBottomley	19910416a146_2.txt	121	114
VirginiaBottomley	19910416a147_8.txt	27	26
VirginiaBottomley	19910416a148_1.txt	138	127
VirginiaBottomley	19910416a153_10.txt	50	44
VirginiaBottomley	19910416a153_3.txt	35	27
VirginiaBottomley	19910416a153_5.txt	34	31
VirginiaBottomley	19910416a153_7.txt	77	68
VirginiaBottomley	19910416a154_0.txt	64	55
VirginiaBottomley	19910416a156_4.txt	58	54
VirginiaBottomley	19910416a156_6.txt	85	77
VirginiaBottomley	19910416a157_0.txt	86	82
VirginiaBottomley	19910417a510_0.txt	8	7
VirginiaBottomley	19910417a511_0.txt	457	402
VirginiaBottomley	19910417a512_1.txt	3	2
VirginiaBottomley	19910417a512_3.txt	1128	1037
VirginiaBottomley	19910417a514_1.txt	804	718
VirginiaBottomley	19910417a515_1.txt	848	755
VirginiaBottomley	19910417a516_1.txt	119	108
VirginiaBottomley	19910417a517_4.txt	83	75
VirginiaBottomley	19910502a530_0.txt	1376	1256
VirginiaBottomley	19910514a136_7.txt	47	44
VirginiaBottomley	19910514a136_9.txt	59	54
VirginiaBottomley	19910514a137_1.txt	151	135
VirginiaBottomley	19910514a137_3.txt	100	92
VirginiaBottomley	19910514a137_5.txt	172	154
VirginiaBottomley	19910514a138_1.txt	86	79
VirginiaBottomley	19910514a140_2.txt	67	63
VirginiaBottomley	19910514a140_4.txt	95	88
VirginiaBottomley	19910514a140_6.txt	174	149
VirginiaBottomley	19910514a141_1.txt	84	80
VirginiaBottomley	19910514a143_10.txt	28	25
VirginiaBottomley	19910514a144_1.txt	158	148
VirginiaBottomley	19910514a144_3.txt	171	151
VirginiaBottomley	19910514a145_0.txt	145	134
VirginiaBottomley	19910514a147_1.txt	64	58
VirginiaBottomley	19910514a147_3.txt	152	140
VirginiaBottomley	19910514a147_5.txt	88	79
VirginiaBottomley	19910514a148_0.txt	120	107
VirginiaBottomley	19910514a201_0.txt	1257	1126
VirginiaBottomley	19910514a203_1.txt	230	205
VirginiaBottomley	19910514a204_0.txt	231	202
VirginiaBottomley	19910523a1103_0.txt	1743	1587
VirginiaBottomley	19910603a43_1.txt	882	809
VirginiaBottomley	19910603a45_0.txt	379	345
VirginiaBottomley	19910603a46_0.txt	215	189
VirginiaBottomley	19910603a46_2.txt	304	273
VirginiaBottomley	19910603a47_1.txt	226	204
VirginiaBottomley	19910603a48_0.txt	284	259
VirginiaBottomley	19910603a49_0.txt	203	183
VirginiaBottomley	19910603a49_2.txt	275	250
VirginiaBottomley	19910603a50_1.txt	115	101
VirginiaBottomley	19910603a51_0.txt	237	221
VirginiaBottomley	19910603a51_5.txt	127	116
VirginiaBottomley	19910603a52_1.txt	110	99
VirginiaBottomley	19910603a52_3.txt	131	120
VirginiaBottomley	19910603a53_0.txt	240	225
VirginiaBottomley	19910618a129_11.txt	57	52
VirginiaBottomley	19910618a129_13.txt	112	103
VirginiaBottomley	19910618a130_1.txt	72	67
VirginiaBottomley	19910618a130_3.txt	173	158
VirginiaBottomley	19910618a130_5.txt	113	103
VirginiaBottomley	19910618a131_2.txt	43	41
VirginiaBottomley	19910618a131_4.txt	178	159
VirginiaBottomley	19910618a131_6.txt	95	84
VirginiaBottomley	19910618a133_6.txt	61	59
VirginiaBottomley	19910618a134_0.txt	72	65
VirginiaBottomley	19910618a134_2.txt	61	58
VirginiaBottomley	19910618a137_4.txt	37	35
VirginiaBottomley	19910618a137_6.txt	96	87
VirginiaBottomley	19910618a141_0.txt	37	34
VirginiaBottomley	19910618a141_2.txt	72	66
VirginiaBottomley	19910704a531_0.txt	2458	2227
VirginiaBottomley	19910716a206_5.txt	44	41
VirginiaBottomley	19910716a206_7.txt	108	93
VirginiaBottomley	19910716a207_1.txt	112	100
VirginiaBottomley	19910716a213_2.txt	84	77
VirginiaBottomley	19910716a213_4.txt	113	101
VirginiaBottomley	19910716a213_6.txt	145	133
VirginiaBottomley	19910716a214_0.txt	122	113
VirginiaBottomley	19910716a214_2.txt	134	123
VirginiaBottomley	19910716a215_4.txt	50	47
VirginiaBottomley	19910716a215_6.txt	88	77
VirginiaBottomley	19910716a216_1.txt	29	27
VirginiaBottomley	19910716a216_3.txt	163	150
VirginiaBottomley	19911016a415_0.txt	1950	1804
VirginiaBottomley	19911016a419_0.txt	759	693
VirginiaBottomley	19911105a311_11.txt	139	126
VirginiaBottomley	19911105a311_7.txt	32	29
VirginiaBottomley	19911105a311_9.txt	141	127
VirginiaBottomley	19911105a312_1.txt	80	73
VirginiaBottomley	19911105a319_1.txt	68	64
VirginiaBottomley	19911105a319_3.txt	143	127
VirginiaBottomley	19911105a319_7.txt	116	105
VirginiaBottomley	19911105a321_1.txt	34	31
VirginiaBottomley	19911105a321_3.txt	81	78
VirginiaBottomley	19911105a321_5.txt	121	115
VirginiaBottomley	19911105a322_4.txt	39	37
VirginiaBottomley	19911105a322_6.txt	125	116
VirginiaBottomley	19911220a623_0.txt	1522	1399
VirginiaBottomley	19911220a625_1.txt	387	356
VirginiaBottomley	19911220a626_1.txt	474	435
VirginiaBottomley	19920121a164_2.txt	48	45
VirginiaBottomley	19920121a164_4.txt	87	77
VirginiaBottomley	19920121a164_6.txt	102	89
VirginiaBottomley	19920121a165_1.txt	117	102
VirginiaBottomley	19920121a165_4.txt	30	27
VirginiaBottomley	19920121a165_6.txt	149	137
VirginiaBottomley	19920121a166_0.txt	79	71
VirginiaBottomley	19920121a166_2.txt	142	127
VirginiaBottomley	19920121a173_5.txt	32	27
VirginiaBottomley	19920121a174_0.txt	118	104
VirginiaBottomley	19920121a175_2.txt	25	23
VirginiaBottomley	19920121a175_4.txt	68	64
VirginiaBottomley	19920121a175_6.txt	77	69
VirginiaBottomley	19920121a175_7.txt	88	81
VirginiaBottomley	19920218a167_2.txt	50	48
VirginiaBottomley	19920218a167_4.txt	128	121
VirginiaBottomley	19920218a167_6.txt	138	122
VirginiaBottomley	19920218a168_1.txt	127	115
VirginiaBottomley	19920218a168_3.txt	103	92
VirginiaBottomley	19920218a169_3.txt	12	11
VirginiaBottomley	19920218a169_5.txt	174	156
VirginiaBottomley	19920218a170_0.txt	124	114
VirginiaBottomley	19920218a172_7.txt	63	56
VirginiaBottomley	19920218a172_9.txt	87	83
VirginiaBottomley	19920304a388_0.txt	859	783
VirginiaBottomley	19920304a391_0.txt	808	722
VirginiaBottomley	19920304a393_0.txt	238	220
VirginiaBottomley	19920304a393_2.txt	1588	1455
VirginiaBottomley	19920512a480_12.txt	32	29
VirginiaBottomley	19920512a481_1.txt	120	112
VirginiaBottomley	19920512a483_3.txt	49	45
VirginiaBottomley	19920512a483_5.txt	143	126
VirginiaBottomley	19920512a483_7.txt	74	67
VirginiaBottomley	19920512a484_1.txt	118	101
VirginiaBottomley	19920512a484_3.txt	174	159
VirginiaBottomley	19920512a485_8.txt	34	32
VirginiaBottomley	19920512a486_0.txt	138	126
VirginiaBottomley	19920512a486_2.txt	81	75
VirginiaBottomley	19920512a486_4.txt	113	105
VirginiaBottomley	19920512a489_5.txt	25	24
VirginiaBottomley	19920512a490_2.txt	137	123
VirginiaBottomley	19920512a490_4.txt	108	100
VirginiaBottomley	19920512a491_3.txt	46	43
VirginiaBottomley	19920512a491_5.txt	142	128
VirginiaBottomley	19920512a491_7.txt	111	103
VirginiaBottomley	19920616a763_0.txt	67	63
VirginiaBottomley	19920616a763_2.txt	96	91
VirginiaBottomley	19920616a763_4.txt	121	111
VirginiaBottomley	19920616a763_6.txt	74	69
VirginiaBottomley	19920616a764_1.txt	208	186
VirginiaBottomley	19920616a764_3.txt	49	44
VirginiaBottomley	19920616a764_7.txt	109	98
VirginiaBottomley	19920616a765_1.txt	100	89
VirginiaBottomley	19920616a765_3.txt	77	70
VirginiaBottomley	19920616a765_5.txt	165	145
VirginiaBottomley	19920616a766_5.txt	113	103
VirginiaBottomley	19920616a766_7.txt	143	130
VirginiaBottomley	19920706a21_2.txt	432	388
VirginiaBottomley	19920706a22_0.txt	271	252
VirginiaBottomley	19920706a22_2.txt	148	137
VirginiaBottomley	19920706a23_1.txt	109	97
VirginiaBottomley	19920706a23_3.txt	131	119
VirginiaBottomley	19920706a24_0.txt	119	109
VirginiaBottomley	19920706a24_2.txt	78	67
VirginiaBottomley	19920706a24_4.txt	93	81
VirginiaBottomley	19920706a24_6.txt	93	84
VirginiaBottomley	19920706a25_1.txt	125	110
VirginiaBottomley	19920706a25_3.txt	164	144
VirginiaBottomley	19920708a335_1.txt	1712	1544
VirginiaBottomley	19920708a338_0.txt	902	824
VirginiaBottomley	19920708a340_1.txt	206	187
VirginiaBottomley	19920708a341_0.txt	208	186
VirginiaBottomley	19920708a341_4.txt	13	10
VirginiaBottomley	19920708a341_6.txt	170	158
VirginiaBottomley	19920708a342_1.txt	90	86
VirginiaBottomley	19920708a342_3.txt	132	125
VirginiaBottomley	19920708a343_0.txt	141	129
VirginiaBottomley	19920708a343_2.txt	111	102
VirginiaBottomley	19920708a343_4.txt	132	121
VirginiaBottomley	19920708a344_1.txt	66	60
VirginiaBottomley	19920708a344_3.txt	93	83
VirginiaBottomley	19920708a344_5.txt	90	79
VirginiaBottomley	19920708a345_0.txt	57	51
VirginiaBottomley	19920708a345_2.txt	135	126
VirginiaBottomley	19920708a345_5.txt	78	69
VirginiaBottomley	19920708a346_0.txt	35	32
VirginiaBottomley	19920708a346_2.txt	99	86
VirginiaBottomley	19920708a346_4.txt	73	65
VirginiaBottomley	19920708a346_6.txt	83	77
VirginiaBottomley	19920708a347_2.txt	115	103
VirginiaBottomley	19920708a347_4.txt	72	65
VirginiaBottomley	19920708a347_6.txt	45	41
VirginiaBottomley	19920708a348_0.txt	152	136
VirginiaBottomley	19920708a348_2.txt	70	60
VirginiaBottomley	19920708a348_4.txt	128	114
VirginiaBottomley	19920708a349_0.txt	95	87
VirginiaBottomley	19920708a349_2.txt	70	62
VirginiaBottomley	19920708a349_4.txt	168	153
VirginiaBottomley	19920708a349_6.txt	84	77
VirginiaBottomley	19920708a350_1.txt	105	95
VirginiaBottomley	19920708a350_3.txt	72	64
VirginiaBottomley	19920708a350_5.txt	98	86
VirginiaBottomley	19920708a351_1.txt	87	80
VirginiaBottomley	19920708a351_3.txt	105	98
VirginiaBottomley	19920708a351_5.txt	101	94
VirginiaBottomley	19920714a955_8.txt	36	35
VirginiaBottomley	19920714a956_0.txt	140	123
VirginiaBottomley	19920714a956_2.txt	81	75
VirginiaBottomley	19920714a956_4.txt	69	65
VirginiaBottomley	19920714a956_6.txt	117	103
VirginiaBottomley	19920714a957_1.txt	74	67
VirginiaBottomley	19920714a958_6.txt	100	92
VirginiaBottomley	19920714a958_8.txt	91	79
VirginiaBottomley	19920714a959_1.txt	117	104
VirginiaBottomley	19920714a961_10.txt	29	27
VirginiaBottomley	19920714a962_0.txt	88	79
VirginiaBottomley	19920714a962_2.txt	140	126
VirginiaBottomley	19920714a965_2.txt	49	43
VirginiaBottomley	19920714a965_6.txt	112	101
VirginiaBottomley	19920714a965_9.txt	30	28
VirginiaBottomley	19920714a966_1.txt	112	99
VirginiaBottomley	19921022a592_2.txt	182	161
VirginiaBottomley	19921022a592_4.txt	402	365
VirginiaBottomley	19921022a593_1.txt	372	333
VirginiaBottomley	19921022a594_0.txt	87	77
VirginiaBottomley	19921022a594_3.txt	2	1
VirginiaBottomley	19921022a594_5.txt	143	131
VirginiaBottomley	19921022a594_7.txt	422	379
VirginiaBottomley	19921022a595_1.txt	56	50
VirginiaBottomley	19921022a595_3.txt	588	535
VirginiaBottomley	19921022a596_1.txt	129	118
VirginiaBottomley	19921022a597_1.txt	549	501
VirginiaBottomley	19921022a598_1.txt	324	286
VirginiaBottomley	19921022a598_3.txt	352	326
VirginiaBottomley	19921022a599_1.txt	1254	1141
VirginiaBottomley	19921022a601_1.txt	208	193
VirginiaBottomley	19921022a602_1.txt	110	93
VirginiaBottomley	19921022a602_3.txt	428	392
VirginiaBottomley	19921022a606_5.txt	39	28
VirginiaBottomley	19921022a608_0.txt	210	191
VirginiaBottomley	19921022a648_0.txt	40	36
VirginiaBottomley	19921023a696_2.txt	1494	1370
VirginiaBottomley	19921023a699_0.txt	366	328
VirginiaBottomley	19921023a700_1.txt	188	168
VirginiaBottomley	19921023a701_0.txt	142	125
VirginiaBottomley	19921023a701_2.txt	112	102
VirginiaBottomley	19921023a702_0.txt	205	186
VirginiaBottomley	19921023a702_2.txt	137	124
VirginiaBottomley	19921023a703_0.txt	187	164
VirginiaBottomley	19921023a703_2.txt	153	140
VirginiaBottomley	19921023a704_0.txt	148	137
VirginiaBottomley	19921023a704_2.txt	80	71
VirginiaBottomley	19921023a704_4.txt	90	82
VirginiaBottomley	19921023a705_0.txt	67	59
VirginiaBottomley	19921023a705_2.txt	177	163
VirginiaBottomley	19921023a705_4.txt	183	167
VirginiaBottomley	19921023a706_1.txt	251	230
